id,question,GT_Value,GT_Ref,GT_Explanation,answer_unit,ensemble-top3-majority_Value,ensemble-top3-majority_Ref,ensemble-top3-majority_ValCorrect,ensemble-top3-majority_RefScore,ensemble-top3-majority_NACorrect,mistral7b-bench_Value,mistral7b-bench_Ref,mistral7b-bench_ValCorrect,mistral7b-bench_RefScore,mistral7b-bench_NACorrect,mixtral-8x22b-bench_Value,mixtral-8x22b-bench_Ref,mixtral-8x22b-bench_ValCorrect,mixtral-8x22b-bench_RefScore,mixtral-8x22b-bench_NACorrect,mixtral-8x7b-bench_Value,mixtral-8x7b-bench_Ref,mixtral-8x7b-bench_ValCorrect,mixtral-8x7b-bench_RefScore,mixtral-8x7b-bench_NACorrect,olmoe-1b7b-bench_Value,olmoe-1b7b-bench_Ref,olmoe-1b7b-bench_ValCorrect,olmoe-1b7b-bench_RefScore,olmoe-1b7b-bench_NACorrect,phi3-mini-bench_Value,phi3-mini-bench_Ref,phi3-mini-bench_ValCorrect,phi3-mini-bench_RefScore,phi3-mini-bench_NACorrect,qwen14b-bench_Value,qwen14b-bench_Ref,qwen14b-bench_ValCorrect,qwen14b-bench_RefScore,qwen14b-bench_NACorrect,qwen3-30b-a3b-bench_Value,qwen3-30b-a3b-bench_Ref,qwen3-30b-a3b-bench_ValCorrect,qwen3-30b-a3b-bench_RefScore,qwen3-30b-a3b-bench_NACorrect,qwen32b-bench_Value,qwen32b-bench_Ref,qwen32b-bench_ValCorrect,qwen32b-bench_RefScore,qwen32b-bench_NACorrect,qwen3b-bench_Value,qwen3b-bench_Ref,qwen3b-bench_ValCorrect,qwen3b-bench_RefScore,qwen3b-bench_NACorrect,qwen72b-bench_Value,qwen72b-bench_Ref,qwen72b-bench_ValCorrect,qwen72b-bench_RefScore,qwen72b-bench_NACorrect,qwen7b-bench_Value,qwen7b-bench_Ref,qwen7b-bench_ValCorrect,qwen7b-bench_RefScore,qwen7b-bench_NACorrect
q118,How many Meena training runs would use the same total energy as a single full training run of GPT-3?,5,['patterson2021'],"Find the energy efficiency of GShard-600B. We need its energy consumption and total computation.
From Table 4 (page 6), GShard-600B used 24.1 MWh for 1.33E+22 FLOPS.
Efficiency_GShard = 24.1 MWh / 1.33E+22 FLOPS = 1.81E-22 MWh/FLOP.

Find the total computation for GPT-3.
From Table 4, GPT-3 required 3.14E+23 FLOPS.

Calculate the hypothetical energy cost for GPT-3 with GShard's efficiency.
Hypothetical Energy_GPT3 = 3.14E+23 FLOPS * 1.81E-22 MWh/FLOP = 56.8 MWh.

Calculate the energy savings.
Actual Energy_GPT3 (from Table 4) = 1,287 MWh.
Energy Saved = 1,287 MWh - 56.8 MWh = 1,230.2 MWh.

Find the energy cost to train Meena.
From Table 4, training Meena costs 232 MWh.

Calculate how many times Meena could be trained with the saved energy.
Number of Trainings = 1,230.2 MWh / 232 MWh= 5.3 times.",multiplier,5.3,"[""li2025b"", ""patterson2021""]",False,0.5,True,is_blank,"[""li2025b""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""li2025b, wu2021a, patterson2021, dodge2022, jegham2025, cottier2024""]",False,0.0,True,12.43,"[""li2025b"", ""dodge2022""]",False,0.0,True,Unable to answer with confidence based on the provided documents.,"[""wu2021a"", ""patterson2021""]",False,0.5,True,is_blank,"[""is_blank""]",False,0.0,True,1287,"[""li2025b""]",False,0.0,True,5.3,"[""li2025b"", ""patterson2021""]",False,0.5,True,,[],False,0.0,True
q119,"According to Table 2 in a 2024 study on AI's power consumption, what is the average energy consumption, in kWh, for performing 1,000 image generation inferences?",2.907,['luccioni2024'],Table,kWh,2.907,"[""luccioni2024""]",True,1.0,True,2.9,"[""luccioni2024""]",False,1.0,True,2.907,"[""luccioni2024""]",True,1.0,True,0.42,"[""jegham2025""]",False,0.0,True,,[],False,0.0,True,2.9,"[""luccioni2024"", ""luccioni2025c"", ""jegham2025""]",False,0.3333333333333333,True,2.907,"[""luccioni2024""]",True,1.0,True,2.907,"[""luccioni2024""]",True,1.0,True,2.907,"[""luccioni2024""]",True,1.0,True,2.907,"[""luccioni2024""]",True,1.0,True,2.907,"[""luccioni2024""]",True,1.0,True,,[],False,0.0,True
q120,How many pounds of CO2e are estimated for an average American life in one year?,36156,['strubell2019'],Table,lbs,36156,"[""strubell2019""]",True,1.0,True,36156,"[""strubell2019""]",True,1.0,True,"36,156","[""strubell2019""]",True,1.0,True,36156,"[""strubell2019""]",True,1.0,True,,[],False,0.0,True,1,"[""strubell2019"", ""dodge2022"", ""morrison2025"", ""patterson2021"", ""jegham2025""]",False,0.2,True,36156,"[""strubell2019""]",True,1.0,True,36156,"[""strubell2019""]",True,1.0,True,"36,156","[""strubell2019""]",True,1.0,True,36156,"[""strubell2019""]",True,1.0,True,36156,"[""strubell2019""]",True,1.0,True,36156,"[""strubell2019""]",True,1.0,True
q121,"According to a recent paper's 2030 projections on the public health impacts of air pollution from U.S. data centers, which county in West Virginia is projected to have the highest per-household health cost?",Mason County,['han2024'],"Figure, Table",is_blank,Marion,"[""han2024""]",False,1.0,True,1,"[""han2024""]",False,1.0,True,Marion County,"[""han2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,20.90,"[""han2024"", ""han2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,Marion County,"[""han2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,WV Marion,"[""han2024""]",False,1.0,True,Marion,"[""han2024""]",False,1.0,True,WV Marion,"[""han2024""]",False,1.0,True
q122,By what multiplier did Mistral-small's emissions change after optimization in the financial sentiment classification task?,1.33,['khan2025'],0.020/0.015=1.33,multiplier,0.75,"[""khan2025""]",False,1.0,True,is_blank,"[""jegham2025""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""jegham2025"", ""dodge2022"", ""khan2025"", ""patterson2021""]",False,0.25,True,is_blank,"[""is_blank""]",False,0.0,True,0.75,"[""khan2025""]",False,1.0,True,0.75,"[""khan2025""]",False,1.0,True,45,"[""jegham2025""]",False,0.0,True,0.75,"[""khan2025""]",False,1.0,True,0.95,"[""jegham2025""]",False,0.0,True
q123,"What were the combined training and fine-tuning energy costs in kWh for the BLOOMz-7B model, as reported in the 'Power Hungry Processing' study?",59257,['luccioni2024'],"Based on Table 5, the training energy is 51,686 kWh and the fine-tuning energy is 7,571 kWh. Calculation: 51,686 + 7,571 = 59,257 kWh.",kWh,59257,"[""ebert2024"", ""luccioni2024""]",True,0.5,True,59258,"[""ebert2024""]",True,0.0,True,"59,257","[""ebert2024""]",True,0.0,True,59257,"[""luccioni2024""]",True,1.0,True,,[],False,0.0,True,"7,571","[""ebert2024"", ""luccioni2024""]",False,0.5,True,59257,"[""ebert2024"", ""luccioni2024""]",True,0.5,True,59257,"[""luccioni2024""]",True,1.0,True,59257,"[""luccioni2024""]",True,1.0,True,15,"[""ebert2024""]",False,0.0,True,59257,"[""luccioni2024""]",True,1.0,True,59257,"[""ebert2024"", ""luccioni2024""]",True,0.5,True
q125,What is the total number of parameters in the final FLM-101B model?,1.01E+11,['li2025a'],Table 3,parameters,101,"[""li2025a""]",False,1.0,True,is_blank,"[""li2025a""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""li2025a""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,101B,"[""li2025a""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,28.22,"[""li2025a""]",False,1.0,True,101,"[""li2025a""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True
q126,"Fetch the amount of energy (in kWh) required for a full training run of a 6.1B parameter model. Using that information, and using the energy cost of a comparable model (BLOOMz-7B), approximately how many inferences are needed to match this training energy cost?",1035000000,"['dodge2022', 'luccioni2024']","Divide the total training energy by the energy per inference to find the cost parity point. Calculation: 103,500 kWh / (1.0e-4 kWh/inference) = 1,035,000,000 inferences.",inferences,592570000,"[""dodge2022"", ""luccioni2024""]",False,1.0,True,516860000000,"[""luccioni2024""]",False,0.5,True,592570000,"[""luccioni2024""]",False,0.5,True,is_blank,"[""luccioni2024""]",False,0.5,True,,[],False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,592570000,"[""luccioni2024""]",False,0.5,True,"1,035,930,000","[""dodge2022"", ""luccioni2024""]",True,1.0,True,1438000000,"[""luccioni2024""]",False,0.5,True,592570000,"[""dodge2022"", ""luccioni2024""]",False,1.0,True,5168600000,"[""luccioni2024""]",False,0.5,True
q127,"In the 2024 study 'Power Hungry Processing', what was the total amount of energy consumed for all model experimentation and evaluation?",754.66,['luccioni2024'],Quote,kWh,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,,[],False,0.0,True,,[],False,0.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True,754.66,"[""luccioni2024""]",True,1.0,True
q128,"For the BLOOMz-7B model, how many inferences are required for the cumulative energy cost of deployment to equal the initial energy cost of training and fine-tuning?",592570000,['luccioni2024'],"Based on Table 5, the total training and finetuning energy is 51,686 kWh + 7,571 kWh = 59,257 kWh. The inference energy is 1.0e-4 kWh per inference. The cost parity point is therefore 59,257 kWh / (1.0e-4 kWh/inference) = 592,570,000 inferences.",inferences,592570000,"[""luccioni2024""]",True,1.0,True,"592,570,000","[""luccioni2024""]",True,1.0,True,"592,570,000","[""luccioni2024""]",True,1.0,True,592570000,"[""luccioni2024""]",True,1.0,True,,[],False,0.0,True,"592,570,000","[""luccioni2024"", ""ebert2024""]",True,0.5,True,592570000,"[""luccioni2024""]",True,1.0,True,592570000,"[""luccioni2024""]",True,1.0,True,592570000,"[""luccioni2024""]",True,1.0,True,592570000,"[""luccioni2024""]",True,1.0,True,592570000,"[""luccioni2024""]",True,1.0,True,592570000,"[""luccioni2024""]",True,1.0,True
q129,What dataset name is used for the German nuclear waste site objection texts classified in the experiments?,FKTG,['zschache2025'],Quote,is_blank,FKTG-dataset,"[""zschache2025""]",False,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""zschache2025"", ""shen2024"", ""chung2025""]",False,0.3333333333333333,True,is_blank,"[""is_blank""]",False,0.0,True,FKTG-dataset,"[""zschache2025""]",False,1.0,True,FKTG-dataset,"[""zschache2025""]",False,1.0,True,FKTG-dataset,"[""zschache2025""]",False,1.0,True,FKTG-dataset,"[""zschache2025""]",False,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True
q130,How much freshwater (in liters) was consumed by Meta's Llama 3 inference serving clusters in 2024?,is_blank,is_blank,is_blank,liters,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""han2024"", ""li2025b""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,is_blank,"[""li2025b, han2024""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,Unable to answer with confidence based on the provided documents.,"[""li2025b""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,1438,"[""li2025b""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""han2024"", ""li2025b"", ""rubei2025""]",True,0.0,True
q131,What percentage of NVIDIA H100 GPUs manufactured in 2024 used recycled rare earth metals?,is_blank,is_blank,is_blank,percent,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""morrison2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,is_blank,"[""morrison2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""morrison2025"", ""luccioni2025a"", ""cottier2024""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,0.013,"[""morrison2025""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True
q132,The actual CO2e for the Evolved Transformer NAS (3.2 tCO2e) is equivalent to approximately how many passengers taking a round trip between San Francisco and New York?,3,['patterson2021'],Quote,passengers,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,2.67,"[""patterson2021""]",False,1.0,True,3,"[""patterson2021""]",True,1.0,True,,[],False,0.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,3,"[""patterson2021""]",True,1.0,True,1.2,"[""patterson2021""]",False,1.0,True,2.67,"[""patterson2021""]",False,1.0,True,3.6,"[""patterson2021""]",False,1.0,True
q133,"According to May 2025 data from the API platform OpenRouter, what percentage of LLM token usage occurred through models that did not disclose their environmental impact?",84,['luccioni2025c'],Figure and Caption,percent,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,,[],False,0.0,True,2,"[""luccioni2025c"", ""morrison2025""]",False,0.5,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True,84,"[""luccioni2025c""]",True,1.0,True
q134,What is the bare minimum number of NVIDIA A100 80GB GPUs required to run LLaMA-13B inference without compression or quantization?,1,['samsi2024'],Table II shows that the 13B model requires 1 NVIDIA A100 GPU (80GB each) as the minimum hardware to run inference,A100_80GB_GPU,1,"[""samsi2024""]",True,1.0,True,is_blank,"[""samsi2024""]",False,1.0,True,is_blank,"[""samsi2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,8,"[""samsi2024"", ""rubei2025""]",False,0.5,True,4,"[""samsi2024""]",False,1.0,True,4,"[""samsi2024"", ""rubei2025""]",False,0.5,True,1,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",False,1.0,True,1,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024"", ""rubei2025""]",False,0.5,True
q136,What is the estimated range of CO2 emissions in metric tons for a *complete* training run of a 6.1 billion parameter transformer model?,"[21,78]",['dodge2022'],Quote,metric tons,21 to 78,"[""dodge2022""]",True,1.0,True,103.5,"[""dodge2022""]",False,1.0,True,103.593,"[""dodge2022""]",False,1.0,True,781215,"[""dodge2022""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,21 to 78,"[""dodge2022""]",True,1.0,True,21 to 78,"[""dodge2022""]",True,1.0,True,21 to 78,"[""dodge2022""]",True,1.0,True,21 to 78,"[""dodge2022""]",True,1.0,True,21 to 78,"[""dodge2022""]",True,1.0,True,21 to 78,"[""dodge2022""]",True,1.0,True
q137,What was the total carbon emissions (tCO2e) avoided by pruning and quantizing large language models in 2023?,is_blank,is_blank,is_blank,tCO2e,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""khan2025""]",True,0.0,True,is_blank,"[""khan2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,45,"[""khan2025"", ""rubei2025""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""khan2025"", ""rubei2025"", ""morrison2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""khan2025""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""khan2025"", ""rubei2025""]",True,0.0,True
q138,"In a specific scenario blending A100 and A10G GPUs, what percentage of cost savings was achieved over an A100-only strategy?",24,['griggs2024'],"Figure 9, Quote",percent,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,,[],False,0.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""griggs2024""]",True,1.0,True,24,"[""[ref_id=griggs2024]""]",True,0.0,True
q140,"According to Chen et al. (2025), what is the price per hour for an NVIDIA H20?",4.63,['chen2024'],Table 1,USD per hour,4.63,"[""chen2024""]",True,1.0,True,2.70,"[""chen2024""]",False,1.0,True,4.63,"[""chen2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,1,"[""xia2024"", ""cottier2024"", ""griggs2024"", ""morrison2025""]",False,0.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,4.63,"[""chen2024""]",True,1.0,True,7.5164,"[""griggs2024""]",False,0.0,True
q141,True or False: Most carbon footprint analyses for AI models gather information automatically without needing to contact authors.,0,['luccioni2025b'],Quote,is_blank,0,"[""luccioni2025b""]",True,1.0,True,1,"[""luccioni2025b""]",False,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,,[],False,0.0,True,,[],False,0.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b"", ""luccioni2025c""]",True,0.5,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,0,"[""luccioni2025b""]",True,1.0,True,,[],False,0.0,True
q142,"In 2023, what percentage of the data centers' total electricity cost was their public health cost equivalent to, using the average attribution method?",43,['han2024'],Table,percent,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,is_blank,"[""han2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,42,"[""han2024""]",False,1.0,True,44,"[""han2024""]",False,1.0,True,,[],False,0.0,True
q143,What is the bare minimum number of NVIDIA A100 80GB GPUs required to run LLaMA-7B inference without compression or quantization?,1,['samsi2024'],Table II shows that the 7B model requires 1 NVIDIA A100 GPU (80GB each) as the minimum hardware to run inference,A100_80GB_GPU,1,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,A100_80GB_GPU,"[""samsi2024"", ""rubei2025""]",False,0.5,True,,[],False,0.0,True,8,"[""samsi2024""]",False,1.0,True,,[],False,0.0,True,Unable to answer with confidence based on the provided documents.,"[""samsi2024"", ""rubei2025""]",False,0.5,True,1,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024""]",False,1.0,True,1,"[""samsi2024""]",True,1.0,True,4,"[""samsi2024"", ""rubei2025""]",False,0.5,True
q144,True or False: Sustainable deployment techniques described for large language models demonstrated up to a 45% reduction in carbon emissions after quantization.,1,['khan2025'],Quote,is_blank,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,45,"[""khan2025""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",True,1.0,True
q145,How many answers were researchers able to collect after reaching out to over 500 authors for their carbon footprint analysis?,95,['luccioni2025b'],Quote,answers,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b""]",True,1.0,True,Less than 20%,"[""luccioni2025b""]",False,1.0,True,,[],False,0.0,True,95,"[""luccioni2025b"", ""luccioni2023""]",True,0.5,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b"", ""luccioni2023""]",True,0.5,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""luccioni2025b""]",True,1.0,True,95,"[""[ref_id=luccioni2023]""]",True,0.0,True
q147,"Based on the reported training budget and total GPU hours, estimate the approximate cost per H100 GPU-hour for the JetMoE project.",3.33,['shen2024'],"Using the stated pretraining budget upper bound and GPU-hours → cost_per_GPUh ≈ $100,000 ÷ 30,000 GPUh = $3.33/GPUh (upper-bound estimate since budget is ""< $0.1M"").",USD per hour,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True,33.33,"[""shen2024""]",False,1.0,True,3.33,"[""shen2024""]",True,1.0,True,3.33,"[""shen2024""]",True,1.0,True
q148,"When training a Llama-3.1 scale model in Altoona, Iowa, the health cost was what percentage of the electricity cost?",122,['han2024'],Table,percent,120,"[""han2024""]",False,1.0,True,is_blank,"[""han2024""]",False,1.0,True,>120,"[""han2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,120%,"[""han2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,120,"[""han2024""]",False,1.0,True,120,"[""han2024""]",False,1.0,True,120,"[""han2024""]",False,1.0,True,120,"[""han2024""]",False,1.0,True,120,"[""han2024""]",False,1.0,True
q149,How many tokens were used to pre-train the JetMoE-8B model?,1.25E+12,['shen2024'],Quote,tokens,1250000000000,"[""shen2024""]",True,1.0,True,is_blank,"[""shen2024""]",False,1.0,True,is_blank,"[""shen2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,12500000000000000,"[""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024"", ""shen2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1.25T,"[""shen2024"", ""shen2024"", ""shen2024""]",True,1.0,True,1.25T,"[""shen2024""]",True,1.0,True,4000000,"[""shen2024""]",False,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True,1250000000000,"[""shen2024""]",True,1.0,True
